Region,date,crop,price_tzs_per_kg,source_pdf,source_url
Tabora,2025-05-28,Beans,2700,"sw-1748846090-Mwenendo wa Bei tarehe 26-30 Mei, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1748846090-Mwenendo wa Bei tarehe 26-30 Mei, 2025.pdf"
Tabora,2025-05-28,Rice,2000,"sw-1748846090-Mwenendo wa Bei tarehe 26-30 Mei, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1748846090-Mwenendo wa Bei tarehe 26-30 Mei, 2025.pdf"
Arusha,2025-06-04,Beans,2700,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Arusha,2025-06-04,Rice,2800,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Dar es Salaam,2025-06-04,Beans,3300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Dar es Salaam,2025-06-04,Rice,2400,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Dodoma,2025-06-04,Beans,2900,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Dodoma,2025-06-04,Rice,2700,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Geita,2025-06-04,Beans,2800,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Geita,2025-06-04,Rice,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Iringa,2025-06-04,Beans,2800,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Iringa,2025-06-04,Rice,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Kagera,2025-06-04,Beans,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Kagera,2025-06-04,Rice,2200,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Katavi,2025-06-04,Beans,2900,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Katavi,2025-06-04,Rice,2000,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Kigoma,2025-06-04,Beans,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Kigoma,2025-06-04,Rice,2100,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Lindi,2025-06-04,Rice,2200,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mara,2025-06-04,Beans,2500,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mara,2025-06-04,Rice,2000,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mbeya,2025-06-04,Beans,2700,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mbeya,2025-06-04,Rice,2100,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Morogoro,2025-06-04,Beans,3000,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Morogoro,2025-06-04,Rice,2200,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mtwara,2025-06-04,Beans,2900,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mtwara,2025-06-04,Rice,2700,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mwanza,2025-06-04,Beans,2800,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Mwanza,2025-06-04,Rice,2600,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Njombe,2025-06-04,Beans,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Njombe,2025-06-04,Rice,2300,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Rukwa,2025-06-04,Beans,2600,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Rukwa,2025-06-04,Rice,2200,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Ruvuma,2025-06-04,Beans,2400,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Ruvuma,2025-06-04,Rice,2200,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Shinyanga,2025-06-04,Beans,2700,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Shinyanga,2025-06-04,Rice,1900,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Singida,2025-06-04,Beans,2800,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Singida,2025-06-04,Rice,2500,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Tabora,2025-06-04,Beans,2600,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Tabora,2025-06-04,Rice,2000,"sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1749313299-Mwenendo wa Bei za Mazao tarehe 02-06 Juni, 2025.pdf"
Arusha,2025-06-11,Beans,2600,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Arusha,2025-06-11,Rice,2800,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Dar es Salaam,2025-06-11,Beans,3300,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Dar es Salaam,2025-06-11,Rice,2500,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Dodoma,2025-06-11,Beans,2900,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Dodoma,2025-06-11,Rice,2700,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Iringa,2025-06-11,Beans,2700,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Iringa,2025-06-11,Rice,2200,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Kigoma,2025-06-11,Beans,2300,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Kigoma,2025-06-11,Rice,2100,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Lindi,2025-06-11,Beans,2900,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Lindi,2025-06-11,Rice,2400,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Morogoro,2025-06-11,Beans,2900,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Morogoro,2025-06-11,Rice,2200,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Mtwara,2025-06-11,Beans,2900,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Mtwara,2025-06-11,Rice,2700,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Rukwa,2025-06-11,Beans,2400,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Rukwa,2025-06-11,Rice,2200,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Ruvuma,2025-06-11,Beans,2400,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Ruvuma,2025-06-11,Rice,2200,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Tabora,2025-06-11,Beans,2700,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Tabora,2025-06-11,Rice,2000,"sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750076997-Mwenendo wa Bei 09-13 Juni, 2025.pdf"
Arusha,2025-06-18,Beans,2400,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Arusha,2025-06-18,Rice,2900,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Dar es Salaam,2025-06-18,Beans,3500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Dar es Salaam,2025-06-18,Rice,2600,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Dodoma,2025-06-18,Beans,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Dodoma,2025-06-18,Rice,2700,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Geita,2025-06-18,Beans,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Geita,2025-06-18,Rice,2000,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Iringa,2025-06-18,Beans,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Iringa,2025-06-18,Rice,2300,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Kagera,2025-06-18,Beans,2300,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Kagera,2025-06-18,Rice,2300,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Kilimanjaro,2025-06-18,Beans,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Kilimanjaro,2025-06-18,Rice,2300,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Lindi,2025-06-18,Beans,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Lindi,2025-06-18,Rice,2500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Mara,2025-06-18,Beans,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Mara,2025-06-18,Rice,1900,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Morogoro,2025-06-18,Beans,2900,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Morogoro,2025-06-18,Rice,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Mwanza,2025-06-18,Beans,2500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Mwanza,2025-06-18,Rice,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Njombe,2025-06-18,Beans,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Njombe,2025-06-18,Rice,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Pwani,2025-06-18,Beans,3100,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Pwani,2025-06-18,Rice,2600,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Rukwa,2025-06-18,Beans,2400,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Rukwa,2025-06-18,Rice,2200,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Ruvuma,2025-06-18,Beans,2500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Ruvuma,2025-06-18,Rice,2300,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Shinyanga,2025-06-18,Beans,2600,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Shinyanga,2025-06-18,Rice,2000,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Simiyu,2025-06-18,Beans,2900,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Simiyu,2025-06-18,Rice,2000,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Singida,2025-06-18,Beans,2700,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Singida,2025-06-18,Rice,2500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Songwe,2025-06-18,Beans,2000,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Songwe,2025-06-18,Rice,2500,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Tanga,2025-06-18,Beans,2700,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Tanga,2025-06-18,Rice,2800,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Wastani wa Nchi,2025-06-18,Beans,2600,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Wastani wa Nchi,2025-06-18,Rice,2400,"sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1750672371-Mwenendo wa Bei za Mazao tarehe 16-20 Juni, 2025.pdf"
Arusha,2025-06-25,Beans,2300,"sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf"
Arusha,2025-06-25,Rice,3000,"sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf"
Dar es Salaam,2025-06-25,Beans,3400,"sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1751448320-Mwenendo wa Bei za Mazao Tarehe 23-27 Juni, 2025.pdf"
